web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1549195645-578","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@yummyplants","Rebecca Gilbert","Looking for an energy boost? Check out @realfoodbarre #vegan #energy bars! We sat down with the company's founder. http://yummyplants.com/plant-based-diet-stories/vegan-feature-stories/julia-erickson-sets-barre-high-vegan-energy-bars/ …","","2","1","1354027667000","8:17 PM - 27 Nov 2012","/yummyplants/status/273437973415067648"
"1549195645-796","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@wendyleeherman","Wendy Lee Herman","Don't be fooled by terms like ""free range,"" ""cage free,"" and ""organic.""  #vegan. Learn what they really mean here: http://www.peta.org/issues/Animals-Used-For-Food/Free-Range-Organic-Meat-Eggs-Dairy.aspx …","","5","1","1353167146000","9:15 PM - 17 Nov 2012","/wendyleeherman/status/269828686998552576"
"1549195645-560","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Mighty_Vegan","Mighty Vegan","Let the holiday baking begin :) #Vegan Rocky Road Fudge http://bit.ly/TnNPY3","","3","1","1354114917000","8:31 PM - 28 Nov 2012","/Mighty_Vegan/status/273803926581682176"
"1549195645-1265","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Cadryskitchen","Cadry's Kitchen","Only one day left to enter the 30 Day #Vegan Challenge #giveaway @PatrickGoudreau! http://cadryskitchen.com/2012/10/17/giveaway-30-day-vegan-challenge/ … …","1","3","1","1350959278000","7:57 AM - 23 Oct 2012","/Cadryskitchen/status/260568217787985921"
"1549195645-868","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Shape_Magazine","Shape Magazine","Planning your #Thanksgiving menu? Try these nine amazing #Vegan #recipes. http://ow.ly/fg30a","2","13","10","1352829981000","11:36 PM - 13 Nov 2012","/Shape_Magazine/status/268414512015757312"
"1549195645-113","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","This festive main course is rich and tasty AND #vegan! CELEBRATION LENTIL LOAF: http://bit.ly/TmsTGj  #WFMdish","2","4","15","1356375612000","12:30 AM - 25 Dec 2012","/WholeFoods/status/283285969048858626"
"1549195645-928","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@ourhenhouse","Our Hen House","Ep 148! Ethicist Ramona Ilea, review of But U Kill Ants, #vegan banter/news.HEAR on blog http://bit.ly/Qp7wmg , iTunes http://bit.ly/Tnkcaj","","2","2","1352561460000","9:01 PM - 10 Nov 2012","/ourhenhouse/status/267288255211372544"
"1549195645-297","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@CharliesBrownie","Charlie's Brownies Ⓥ","Our #Vegan Brownie #Recipe includes wholesome ingredients like Coconut Oil, Flaxseed, Agave, and Vegan Chocolate! #Gourmet #Desserts #Health","","2","1","1355343621000","1:50 AM - 13 Dec 2012","/CharliesBrownie/status/278957483106656256"
"1549195645-470","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@demuths","DemuthsCookerySchool","Super salad inspiration for your #MeatFreeMonday: Puy Lentil & Roast Beetroot Salad w/ Pomegranate http://bit.ly/XhqGNi  #vegan #glutenfree","","2","1","1354543116000","7:28 PM - 3 Dec 2012","/demuths/status/275599921896374272"
"1549195645-279","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta","PETA","ZOMG! Baked green bean fries w/ garlic & #vegan parmesan. #NOM RECIPE:http://peta.vg/5y","3","16","12","1355427061000","1:01 AM - 14 Dec 2012","/peta/status/279307456268615680"
"1549195645-697","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@MidgeRaymond","Midge Raymond","This #vegan website will answer impt questions in life, such as ""Are Red Vines Vegan?"" http://bit.ly/yDscrC  @isitvegan http://ow.ly/i/108HS","","4","4","1353531914000","2:35 AM - 22 Nov 2012","/MidgeRaymond/status/271358634934542336"
"1549195645-1017","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@ALFAnimalLib","ALFⓋAnimalLib","Best Speech You Will Ever Hear - Gary Yourofsky #vegan please RT life changing  http://youtu.be/es6U00LMmC4","","3","1","1352140158000","11:59 PM - 5 Nov 2012","/ALFAnimalLib/status/265521186207850497"
"1549195645-467","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@FARMUSA","FARM Animal Rights","Chickpea salad is easy & versatile! Great for sandwiches, wraps & dips. http://veg.gy/Ri91E  #MeatoutMondays #vegan pic.twitter.com/xrNkphuv","1","6","1","1354552121000","9:58 PM - 3 Dec 2012","/FARMUSA/status/275637689510932481"
"1549195645-709","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","Ginger and other spices give this applesauce brilliant vibrancy! GINGER APPLESAUCE: http://bit.ly/UVMrBA  #vegan #WFMdish","7","10","16","1353499205000","5:30 PM - 21 Nov 2012","/WholeFoods/status/271221443252072448"
"1549195645-619","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta2","peta2","Got leftover sweet mashed potatoes? PERFECT! Make these #vegan sweet potato pancakes: http://bit.ly/TcCScm","1","5","3","1353857404000","9:00 PM - 25 Nov 2012","/peta2/status/272723837332889602"
"1549195645-89","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@QueenofGreen","Queen of Green","Made a #vegan version of this french toast casserole with homemade brioche this a.m. AMAZING. Truly! http://ow.ly/glZla  #christmas #feast","1","1","1","1356503082000","11:54 AM - 26 Dec 2012","/QueenofGreen/status/283820613473284096"
"1549195645-500","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","A Guide To Insulated Winter Jackets That Are Not Made With Down: http://bit.ly/TuJMMi 
 #vegan","","3","1","1354338024000","10:30 AM - 1 Dec 2012","/OneGreenPlanet/status/274739705562677249"
"1549195645-1297","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@tonysdartsaway","Tony's Darts Away","The #Vegan Chili Cook-off Face-off is November 11! @randyclemensesq @HotKnivez @NicAdler @stuffedanimals_ and our... http://fb.me/1ZC49sEEl","","2","1","1350849345000","1:25 AM - 22 Oct 2012","/tonysdartsaway/status/260107124464578561"
"1549195645-613","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Sad_UJ","UJ","“@lisaintokyo: Do Vegans swallow? #vegan”

The more daring ones do, but these are likely have already lost their veg-inity.","","2","2","1353886911000","5:11 AM - 26 Nov 2012","/Sad_UJ/status/272847600040964099"
"1549195645-824","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Shape_Magazine","Shape Magazine","#Thanksgiving upgrade: Swap candied yams for these glazed sweet potatoes. Mmmm http://ow.ly/fknGr  #vegan","1","9","1","1353024024000","5:30 AM - 16 Nov 2012","/Shape_Magazine/status/269228387510411265"
"1549195645-380","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@SpringhouseInc","Springhouse","Fresh chocolate almond milk lookin right! #vegan #local #rawfoodpic.twitter.com/j0OdTW1T","","2","1","1354970624000","6:13 PM - 8 Dec 2012","/SpringhouseInc/status/277393019362230272"
"1549195645-1169","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@YourDailyVegan","Your Daily Vegan","This is about to be wrapped up in fillo dough. #vegan http://instagr.am/p/RTOzEIlAXV/","","1","3","1351372597000","2:46 AM - 28 Oct 2012","/YourDailyVegan/status/262301801234178049"
"1549195645-671","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@epvegsnob","Lisa Martinez","Mini pumpkin spice cupcakes w/vanilla bourbon frosting #vegan #vegetarian #thanksgiving http://instagr.am/p/SWTFW-Rae7/","","1","","1353622969000","3:52 AM - 23 Nov 2012","/epvegsnob/status/271740546719023106"
"1549195645-304","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeggieNextDoor","Diana M.","I can't wait to make these #Vegan Deviled Eggs - what a clever idea! http://happyherbivore.com/2012/12/vegan-deviled-eggs-recipe/ … #recipe #happyherbivore #healthy","","1","2","1355288277000","10:27 AM - 12 Dec 2012","/VeggieNextDoor/status/278725354611412992"
"1549195645-660","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Occupythisworld","Occupy this World Ⓥ",".@EarthActivists Eating peach soy yoghurt from Provamel. No #palmoil. Provamel/Alpro strictly uses #vegan ingredients & packaging. Yum! :)","3","4","1","1353670025000","4:57 PM - 23 Nov 2012","/Occupythisworld/status/271937914252967936"
"1549195645-448","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta2","peta2","We  #vegan pizza parties! Is it lunch yet?! http://instagram.com/p/Sy8ecYNKwC/","1","5","5","1354646701000","12:15 AM - 5 Dec 2012","/peta2/status/276034387672444928"
"1549195645-1041","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@CameronWhitten","Cameron Whitten","Special thanks 2 #vegan @ffgrocery 4 10% discount aftr @PortlandPolice pepper sprayd me while I defended highschoolers!pic.twitter.com/BV5MNsee","","3","2","1351996860000","8:11 AM - 4 Nov 2012","/CameronWhitten/status/264920143505809410"
"1549195645-976","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@bifnaked","Bif Naked","A number of delicious ideas for us: http://www.nomeatathlete.com/rice-and-beans/  #Vegan #HappyTummies","2","3","3","1352302197000","8:59 PM - 7 Nov 2012","/bifnaked/status/266200824550666240"
"1549195645-1145","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganmainstream","Vegan Mainstream","What more vegan shows on TV? Call Your local PBS station http://to.pbs.org/S8o6mq  - Ask for #Vegan Mashup  http://bit.ly/S8onWh","","5","1","1351522519000","8:25 PM - 29 Oct 2012","/Veganmainstream/status/262930619166752768"
"1549195645-802","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganTweeter","Vegan Tweeter (Alex)","Had this awesome seitan melt during a visit to Pittsburgh & my old hometown #vegan spot, Quiet Storm! Thanks, @qspgh!pic.twitter.com/K7mOkFy5","1","6","5","1353115148000","6:49 AM - 17 Nov 2012","/VeganTweeter/status/269610587430993920"
"1549195645-553","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VegNews","VegNews Magazine","Our #vegan baking guide should help: http://ow.ly/fEYxi  RT @dianapantzmpls is there a #vegan substitution for heavy cream?!","","3","5","1354139878000","3:27 AM - 29 Nov 2012","/VegNews/status/273908618196312064"
"1549195645-1372","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WMVeganFestival","West Mids Vegan Fest","Who makes the best #vegan cheese? Vote now in the UK Vegan Awards! Winners announced @ the #WMVF Sat 27th Oct http://veganmidlands.org.uk/festival/veganawards.html …","","10","","1350496582000","11:26 PM - 17 Oct 2012","/WMVeganFestival/status/258627528846094338"
"1549195645-449","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@POPSUGARFitness","POPSUGAR Fitness","#vegan stuffed mushrooms! Perfect for holiday parties- look for the recipe on http://fitsugar.com  tmrw http://instagr.am/p/S0zDCxl1Nj/","","7","6","1354646367000","12:09 AM - 5 Dec 2012","/POPSUGARFitness/status/276032986976243712"
"1549195645-668","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@isitvegan","Is It Vegan?","Today #imthankfulfor all the vegans who are making the world a kinder, better place. Go #vegan.","1","18","17","1353630408000","5:56 AM - 23 Nov 2012","/isitvegan/status/271771749073440768"
"1549195645-31","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@yummyplants","Rebecca Gilbert","These #raw #vegan ""Snickers-inspired"" bars from @RawsomeVegan look so amazing! http://www.babble.com/best-recipes/raw-vegan-snickers-inspired-bar/ …","1","1","1","1356884480000","9:51 PM - 30 Dec 2012","/yummyplants/status/285420314060529664"
"1549195645-610","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@waylonlewis","Waylon Lewis","My comment card to dear #mountainsun #vegan #nachos #boulder http://instagr.am/p/SeXjUWR961/","","1","2","1353893741000","7:05 AM - 26 Nov 2012","/waylonlewis/status/272876245958672384"
"1549195645-601","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@LeanGrnBeanBlog","Lindsay L, RD","Sweet Potato Quinoa Black Bean Burgers with Cranberries - http://goo.gl/wIbF2  #elf4health #fitfluential #recipe #vegan #GF","","4","3","1353929917000","5:08 PM - 26 Nov 2012","/LeanGrnBeanBlog/status/273027979653824512"
"1549195645-549","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@stnsbry","analog lauren","Beets, yams, chickpeas, chia, kale, shrooms and @DrBronner #organic virgin #coconut oil! #vegan #dinnerpic.twitter.com/rsCCH5Lo","1","4","2","1354149952000","6:15 AM - 29 Nov 2012","/stnsbry/status/273950869500858368"
"1549195645-939","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@ALFAnimalLib","ALFⓋAnimalLib","FACT: It's NECESSARY to be cruel to turn an animal into ""food"". There is no humane animal agriculture. #vegan","","6","5","1352480052000","10:24 PM - 9 Nov 2012","/ALFAnimalLib/status/266946805462347776"
"1549195645-729","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","We're giving thanks with nearly 50 AMAZING vegan Thanksgiving recipes! http://ow.ly/frjJY  #vegan #Thanksgiving","","2","3","1353434443000","11:30 PM - 20 Nov 2012","/OneGreenPlanet/status/270949811480580096"
"1549195645-35","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@theveggiequeen","Jill Nussinow","Want to make a great New Year's Eve treat? Make @teeccino dark chocolate #vegan truffles. Oh so tasty and easy to make. http://bit.ly/W8lMw3","1","1","1","1356831204000","7:03 AM - 30 Dec 2012","/theveggiequeen/status/285196858341617664"
"1549195645-453","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Lightlife","Lightlife","""Take nothing but pictures. Leave nothing but footprints. Kill nothing but time."" -John Kay #vegetarian #vegan #green #inspirational","","2","1","1354636151000","9:19 PM - 4 Dec 2012","/Lightlife/status/275990137895260160"
"1549195645-95","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@udisglutenfree","Udi's Gluten Free","Don't u wish u could end ur xmas celebration w/ this Frozen Pomegranate and Cashew Cake!? @gkstories #vegan #glutenfree http://bit.ly/T6bFwZ","","3","4","1356481080000","5:48 AM - 26 Dec 2012","/udisglutenfree/status/283728332770664448"
"1549195645-106","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@LadyLoveLDN","CassyVeganXx","@ClaireUdall @ClaireViva so in being #vegan for 25+ years, I've saved over 6250 animals from suffering, caging & death. Amazing :) xx","1","2","2","1356420433000","12:57 PM - 25 Dec 2012","/LadyLoveLDN/status/283473961830973441"
"1549195645-190","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@yummly","Yummly","‘Tis the Season for #Vegan Baking! http://yumm.ly/Ylww0s  #yum #recipes #dessert","","1","3","1355942937000","12:18 AM - 20 Dec 2012","/yummly/status/281471194945949696"
"1549195645-548","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VegyPower","Vegy Power","Enjoyed Sophie's Kitchen @VeganSeafood for dinner -- the Breaded #Vegan #Calamari.  Stocked up while at Whole Foods yesterday!","","2","2","1354150866000","6:31 AM - 29 Nov 2012","/VegyPower/status/273954707511341056"
"1549195645-786","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","Smoky almonds make a particularly good match for sweet potatoes... SWEET POTATO MASH W/ SMOKED ALMONDS: http://bit.ly/Q1VONk  #vegan #WFMdish","2","24","32","1353198605000","6:00 AM - 18 Nov 2012","/WholeFoods/status/269960634274287617"
"1549195645-307","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@iamwellandgood","Well+Good","Mind-blowing! Study shows just 2 weeks of eating #vegan slows cancer @HuffPost http://huff.to/TMiazW","","8","2","1355269811000","5:20 AM - 12 Dec 2012","/iamwellandgood/status/278647899976511491"
"1549195645-290","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@ForksOverKnives","Forks Over Knives","Lots of #healthy #vegan #recipes on @LowFatVeganChef website - check it out! http://ow.ly/g3tH4","1","12","10","1355355340000","5:05 AM - 13 Dec 2012","/ForksOverKnives/status/279006638587932672"
"1549195645-950","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","A Beginner's Guide to Vegan Baking: http://ow.ly/f80nS  #vegan #baking","","4","4","1352433620000","9:30 AM - 9 Nov 2012","/OneGreenPlanet/status/266752054289133569"
"1549195645-959","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@be_veganlicious","Be_Veganlicious","30 Delicious Vegan Meals You Can Make In Under 30 Minutes: http://www.buzzfeed.com/expresident/easy-vegan-recipes … #vegan #veganrecipes #vegetarian","1","2","3","1352359522000","12:55 PM - 8 Nov 2012","/be_veganlicious/status/266441264294137856"
"1549195645-462","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta2","peta2","“If a man aspires towards a righteous life, his first act of abstinence is from injury to animals.” -Leo Tolstoy #quotes #vegan","1","31","22","1354556640000","11:14 PM - 3 Dec 2012","/peta2/status/275656646519308290"
